ImovelID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero
25790,362000,60.5,-19.8618619,-43.9409786,2,1,1,2,1,200,pampulha,Dona Clara,12/08/2018,Rua Bento Mendes Castanheira,40
1527623,380000,80,-19.9489953,-43.9706827,3,2,1,2,124.18,300,oeste,Jardim América,12/08/2018,Rua Lindolfo de Azevedo,2533
3249508,395000,80,-19.8790672,-43.9255179,3,2,1,2,80,250,nordeste,Fernão Dias,12/08/2018,Rua Lorca,59
2760285,404000,85,-19.972087,-43.9668257,3,2,1,1,141.09,446,oeste,Buritis,12/08/2018,Avenida Professor Mário Werneck,2377
3240156,430000,110,-19.8893851,-43.9307087,3,2,1,2,117,420,leste,Cidade Nova,12/08/2018,Rua Everardo Vieira,240
169846,448000,82.1,-19.890739,-43.943923,3,2,1,2,145,300,nordeste,Cachoeirinha,12/08/2018,Rua Cônego Santana,483
168039,450000,40.26,-19.9776671,-43.9790929,1,1,0,1,170.14,389.58,oeste,Buritis,12/08/2018,Rua Ignácio Alves Martins,191
38238,455000,82,-19.8599021,-43.9445566,3,2,1,2,0.01,200,pampulha,Dona Clara,12/08/2018,Rua Paulino Vaz de Melo,169
38237,460000,82,-19.8599641,-43.9446847,3,2,1,2,0.01,200,pampulha,Dona Clara,12/08/2018,Rua Paulino Vaz de Melo,169
130136,460000,78,-19.918917,-43.960687,3,2,1,2,142.49,687.88,oeste,Prado,12/08/2018,Rua Mercês,29
1526360,460000,96,-19.9527726,-43.9775361,3,3,1,2,136.54,250,oeste,Estoril,12/08/2018,Rua Lírio Montanhes,204
52462,470000,82,-19.8599021,-43.9445566,3,2,1,2,0.01,200,pampulha,Dona Clara,12/08/2018,Rua Paulino Vaz de Melo,169
3246768,480000,110,-19.932185,-43.964464,3,2,1,2,115,265,oeste,Barroca,12/08/2018,Rua Pedra Bonita,1271
2259296,495000,110,-19.9695073,-43.9666406,3,3,1,2,171.04,524.3,oeste,Buritis,12/08/2018,Rua Engenheiro Alberto Pontes,110
3253134,498000,97,-19.9219317,-43.9385188,3,2,0,0,90,590,centro-sul,Centro,12/08/2018,Rua Tupis,171
1526970,500000,96,-19.9527726,-43.9775361,3,3,1,2,136.54,250,oeste,Estoril,12/08/2018,Rua Lírio Montanhes,204
1527329,510000,96,-19.9527726,-43.9775361,3,3,1,2,136.54,250,oeste,Estoril,12/08/2018,Rua Lírio Montanhes,204
1527369,510000,96,-19.9527726,-43.9775361,3,3,1,2,136.54,250,oeste,Estoril,12/08/2018,Rua Lírio Montanhes,204
1795496,520000,105,-19.9479172,-43.9362563,3,2,1,1,195,900,centro-sul,São Pedro,12/08/2018,Rua Bolívia,113
3254234,530000,120,-19.8702627,-43.9391476,3,2,1,3,128,300,nordeste,Palmares,12/08/2018,Rua Jorge Angel Livraga,159
3243508,540000,109.66,-19.8952032,-43.9291894,3,3,1,2,182,290,nordeste,Nova Floresta,12/08/2018,Rua Tancredo da Silva Pinto,112
3245782,560000,149.56,-19.9392341,-43.9636807,3,2,1,2,236.77,500,oeste,Grajaú,12/08/2018,Rua Pedro Sigaud,449
3257067,570000,170,-19.9419524,-43.9740302,4,3,1,2,235,300,oeste,Jardim América,12/08/2018,Rua Indiana,313
348449,584800,112.33,-19.9818304,-43.9741059,4,1,1,2,185,297,oeste,Buritis,12/08/2018,Avenida Deputado Cristóvam Chiaradia,837
3237951,585000,87.69,-19.973382,-43.970844,3,3,1,2,220,750,oeste,Buritis,12/08/2018,Rua Clementino Viana Dotti,162
3239668,590000,145.43,-19.979172,-43.970113,3,4,1,2,256.5,500,oeste,Buritis,12/08/2018,Avenida Protásio de Oliveira Penna,384
3256366,595000,150,-19.9698302,-43.9689967,4,4,1,2,170,870,oeste,Buritis,12/08/2018,Rua Ernani Agricola,655
1574977,620000,112.33,-19.981708,-43.9740822,4,3,1,2,187.35,297,oeste,Buritis,12/08/2018,Avenida Deputado Cristóvam Chiaradia,837
166096,629125,100.66,-19.9770833,-43.9776766,3,3,1,2,220.24,538.59,oeste,Buritis,12/08/2018,Rua Ignácio Alves Martins,191
3251179,630000,103,-19.9754009,-43.9775246,3,2,1,2,290,500,oeste,Buritis,12/08/2018,Avenida Aggeo Pio Sobrinho,141
166116,635111,100.66,-19.9770833,-43.9776766,3,3,1,2,220.24,538.59,oeste,Buritis,12/08/2018,Rua Ignácio Alves Martins,191
22463,640000,150,-19.9792804,-43.9790759,3,4,1,2,139.17,300,oeste,Buritis,12/08/2018,Rua Sílvio Menicucci,179
3243536,650000,214,-19.8598915,-43.9417602,4,3,1,2,182,450,pampulha,Dona Clara,12/08/2018,Rua Leopoldina Cardoso,150
3252788,650000,87.6,-19.981375,-43.9764667,3,2,1,2,334.18,606.24,oeste,Buritis,12/08/2018,Avenida José de Oliveira Vaz,203
359341,655000,180,-19.932216,-43.976382,3,3,1,2,160.3,380,oeste,Nova Suíssa,12/08/2018,Rua das Camélias,65
3236704,670000,130,-19.9518525,-43.9315559,4,2,1,2,225.36,550,centro-sul,Sion,12/08/2018,Rua Chile,188
2067374,680000,143,-19.979197,-43.9663054,3,3,1,2,277.84,380,oeste,Buritis,12/08/2018,Rua Francisco Fernandes dos Santos,226
3239708,680000,153,-19.9354798,-43.9735825,4,3,1,2,201.79,393,oeste,Nova Suíssa,12/08/2018,Rua João Caetano,15
33528,683172,83.83,-19.884576,-43.9330416,3,3,1,2,1,518.15,nordeste,Ipiranga,12/08/2018,Rua Princesa Leopoldina,163
38310,690000,164,-19.85986,-43.944452,2,3,1,2,0.01,200,pampulha,Dona Clara,12/08/2018,Rua Paulino Vaz de Melo,169
3243523,698000,240.59,-19.97390416,-43.9683931,4,3,1,3,264.48,600,oeste,Buritis,12/08/2018,Rua Sílvio de Oliveira Martins,57
175380,702000,85.62,-19.9270233,-43.9631774,3,3,1,2,300,580,oeste,Prado,12/08/2018,Rua Turquesa,275
177519,707000,85.62,-19.9270233,-43.9631774,3,3,1,2,300,580,oeste,Prado,12/08/2018,Rua Turquesa,275
177543,712000,85.62,-19.9270233,-43.9631774,3,3,1,2,300,580,oeste,Prado,12/08/2018,Rua Turquesa,275
177547,718000,85.62,-19.9270233,-43.9631774,3,3,1,2,300,580,oeste,Prado,12/08/2018,Rua Turquesa,275
38308,720000,164,-19.85986,-43.944452,3,3,1,2,0.01,200,pampulha,Dona Clara,12/08/2018,Rua Paulino Vaz de Melo,169
3256549,720000,100,-19.927144,-43.962598,3,3,1,2,145,650,oeste,Prado,12/08/2018,Rua Turquesa,235
177545,738000,85.62,-19.9270233,-43.9631774,3,3,1,3,300,580,oeste,Prado,12/08/2018,Rua Turquesa,275
177574,742000,85.62,-19.9270233,-43.9631774,3,3,1,2,300,580,oeste,Prado,12/08/2018,Rua Turquesa,275
177575,747000,85.62,-19.9270233,-43.9631774,3,3,1,2,300,580,oeste,Prado,12/08/2018,Rua Turquesa,275
393320,795000,91.1,-19.9475276,-43.9368795,3,2,1,2,243.25,1100,centro-sul,São Pedro,12/08/2018,Rua Padre Severino,481
3244604,830000,135,-19.9451224,-43.9474752,4,4,2,2,204.37,550,centro-sul,Santo Antônio,12/08/2018,Rua Marabá,258
35795,839172,87.6,-19.9831819,-43.9776886,3,2,1,2,161.44,599,oeste,Buritis,12/08/2018,Avenida José de Oliveira Vaz,203
341600,841460,87.6,-19.9831819,-43.9776886,3,2,1,2,166.9,606.24,oeste,Buritis,12/08/2018,Avenida José de Oliveira Vaz,203
49212,848086,87.6,-19.9831819,-43.9776886,3,2,1,2,164.35,606.24,oeste,Buritis,12/08/2018,Avenida José de Oliveira Vaz,203
336952,850000,124.9,-19.918261,-43.991628,3,4,1,2,2326,468,noroeste,Coração Eucarístico,12/08/2018,Rua Xavier da Veiga,361
3242398,850000,142.71,-19.8920444,-43.9231458,4,2,1,2,272,800,leste,Cidade Nova,12/08/2018,Rua Vereador Teixeira de Azevedo,152
3246682,850000,100,-19.9328638,-43.9301833,3,2,1,2,343.54,850,centro-sul,Funcionários,12/08/2018,Rua Gonçalves Dias,59
35808,856069,87.6,-19.9831819,-43.9776886,3,2,1,2,166.9,599,oeste,Buritis,12/08/2018,Avenida José de Oliveira Vaz,203
63807,856069,87.6,-19.9831001,-43.9780015,3,2,1,1,166.9,599,oeste,Buritis,12/08/2018,Avenida José de Oliveira Vaz,203
3254990,860000,180,-19.9709,-43.968454,4,3,1,3,398,977,oeste,Buritis,12/08/2018,Rua Ernani Agricola,220
3241425,865000,205,-19.9564943,-43.9670505,3,2,1,4,2059.15,400,oeste,Buritis,12/08/2018,Rua Cordelina Silveira Matos,35
177615,942000,163.67,-19.9270233,-43.9631774,0,3,1,3,300,580,oeste,Prado,12/08/2018,Rua Turquesa,275
177616,942000,153.39,-19.9270233,-43.9631774,3,3,1,3,300,580,oeste,Prado,12/08/2018,Rua Turquesa,275
16792,950000,189,-19.886513,-44.0017627,3,1,1,3,206.75,350,oeste,Buritis,12/08/2018,Rua Sílvio Menicucci,566
3248966,950000,235,-19.8610924,-43.9537178,4,2,1,4,298,570,pampulha,Jaraguá,12/08/2018,Rua Doutor Teles,306
3250638,950000,150,-19.9727469,-43.970472,4,4,2,4,574.95,700,oeste,Buritis,12/08/2018,Rua Cônsul Walter,659
2243140,980000,120,-19.966667,-43.968119,4,3,1,3,350.46,700,oeste,Buritis,12/08/2018,Rua Ernani Agricola,420
1581607,989000,140,-19.9691942,-43.9670121,4,5,4,3,393.16,1155,oeste,Buritis,12/08/2018,Rua Engenheiro Alberto Pontes,123
42032,1050000,170,-19.9267004,-43.9642372,3,3,1,2,200,200,oeste,Calafate,12/08/2018,Rua Cura D Ars,620
130155,1070000,72,-19.9342285,-43.9314643,2,2,1,2,458.98,477.02,centro-sul,Savassi,12/08/2018,Rua Cláudio Manoel,878
153665,1160000,82,-19.9338422,-43.9313426,3,2,1,2,504.89,520.11,centro-sul,Savassi,12/08/2018,Rua Cláudio Manoel,878
65158,1216994,126,-19.9817241,-43.9784646,4,2,1,3,242.83,1032.44,oeste,Buritis,12/08/2018,Avenida Senador José Augusto,260
30866,1232715,126,-19.9817241,-43.9784646,4,2,1,3,242.83,931.08,oeste,Buritis,12/08/2018,Avenida Senador José Augusto,260
341425,1232715,126,-19.9817241,-43.9784646,4,2,1,3,242.83,931.08,oeste,Buritis,12/08/2018,Avenida Senador José Augusto,260
60600,1236223,126,-19.9824104,-43.97997,4,2,1,3,251.8,965.35,oeste,Buritis,12/08/2018,Avenida Senador José Augusto,260
63083,1280000,82,-19.9339667,-43.9315219,3,2,1,2,473.74,368.92,centro-sul,Funcionários,12/08/2018,Rua Cláudio Manoel,878
3249670,1293872,126,-19.9812272,-43.9783482,4,2,1,3,251.8,965.35,oeste,Buritis,12/08/2018,Avenida Senador José Augusto,260
3246568,1395000,156,-19.8896975,-43.9257987,4,3,2,4,410,750,leste,Cidade Nova,12/08/2018,Rua Doutor Plínio de Morais,614
2085005,1400000,249.28,-19.8893851,-43.9307087,4,3,1,4,255,700,nordeste,Silveira,12/08/2018,Rua Everardo Vieira,200
348385,1650000,135,-19.9336378,-43.9326614,4,2,1,3,744.32,1378,centro-sul,Funcionários,12/08/2018,Rua Cláudio Manoel,1029
130222,1700000,150,-19.9465796,-43.9374046,4,4,2,3,500,900,centro-sul,Carmo,12/08/2018,Rua Cristina,408
130223,1730000,150,-19.9465796,-43.9374046,4,4,2,3,500,900,centro-sul,Carmo,12/08/2018,Rua Cristina,408
130258,1770000,150,-19.9465796,-43.9374046,4,4,2,3,500,700,centro-sul,Carmo,12/08/2018,Rua Cristina,408
10641,1830000,133,-19.928259,-43.9522326,4,3,2,3,805.16,880,centro-sul,Santo Agostinho,12/08/2018,Rua Ouro Preto,1274
10623,1950000,133,-19.928259,-43.9522326,4,3,2,3,805.16,800,centro-sul,Santo Agostinho,12/08/2018,Rua Ouro Preto,1274
173163,2120000,160,-19.9442801,-43.9372695,4,4,2,3,641.62,1219.95,centro-sul,São Pedro,12/08/2018,Rua Lavras,438
3199575,2200000,183,-19.9770396,-43.9426336,4,4,2,4,1100,1874,centro-sul,Belvedere,12/08/2018,Rua Rodrigo Otávio Coutinho,230
1930204,2449751,183,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1930205,2449751,183,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1931551,2503806,183,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1931553,2523785,183,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1932008,2584877,183,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1930207,2594278,191.51,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1930208,2594278,191.51,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1932010,2636799,183,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1931554,2662173,191.51,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1932011,2663256,183,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1932012,2663256,183,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1924014,2713872,227.14,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1929761,2713872,227.14,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1932488,2716750,183,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1932009,2732113,191.51,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1932459,2743881,183,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1932460,2743881,183,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
1932013,2814978,191.51,-19.9787785,-43.9454891,4,4,2,4,1,1,centro-sul,Belvedere,12/08/2018,Rua Cypriano Souza Coutinho,47
3237809,3250000,259,-19.9374361,-43.9390423,4,5,4,3,759.56,2200,centro-sul,Funcionários,12/08/2018,Rua Antônio de Albuquerque,1177
358198,774000,180.15,-19.9322586,-43.9763854,3,4,1,2,200,300,oeste,Nova Suíssa,12/08/2018,Rua das Camélias,152
3245317,300000,71.6,-19.881585,-43.999954,2,2,1,2,113.9,250,pampulha,Castelo,12/08/2018,Rua Castelo Guimarães,366
358191,525000,86,-19.9322586,-43.9763854,3,3,1,2,200,300,oeste,Nova Suíssa,12/08/2018,Rua das Camélias,152
358192,532000,86,-19.9322586,-43.9763854,3,3,1,2,200,300,oeste,Nova Suíssa,12/08/2018,Rua das Camélias,152
358179,350000,65,-19.9322586,-43.9763854,2,2,1,1,200,300,oeste,Nova Suíssa,12/08/2018,Rua das Camélias,152
358184,390000,65,-19.9322586,-43.9763854,2,2,1,2,200,300,oeste,Nova Suíssa,12/08/2018,Rua das Camélias,152
358190,396000,65,-19.9322586,-43.9763854,2,2,1,2,200,300,oeste,Nova Suíssa,12/08/2018,Rua das Camélias,152
358170,495000,144.24,-19.9322586,-43.9763854,2,2,1,2,200,300,oeste,Nova Suíssa,12/08/2018,Rua das Camélias,152
358162,516000,86,-19.9322586,-43.9763854,3,3,1,2,200,300,oeste,Nova Suíssa,12/08/2018,Rua das Camélias,152
40653,135000,47,-19.8085471,-43.9347888,2,1,0,1,19,150,norte,Jaqueline,12/08/2018,Rua Izabel Raso,72
2522504,150000,41.94,-19.896869,-44.0157122,2,1,0,1,0,113,noroeste,São Salvador,12/08/2018,Rua Barbosa,12
346175,205000,64.32,-19.8308399,-43.977736,2,1,0,1,69.4,250,pampulha,Santa Branca,12/08/2018,Rua dos Maias,350
351389,240000,60.74,-19.9137115,-43.9314082,2,2,0,0,88.73,525,leste,Floresta,12/08/2018,Avenida do Contorno,1454
363309,315000,70,-19.8717845,-43.9218616,3,2,1,1,99,330,nordeste,Fernão Dias,12/08/2018,Rua Aiuruoca,25
3245468,340000,78,-19.8788802,-43.9346711,3,1,1,1,166,570,nordeste,Ipiranga,12/08/2018,Avenida Bernardo Vasconcelos,2061
349307,350000,68,-19.8616707,-43.9538668,3,2,1,1,78.34,200,pampulha,Jaraguá,12/08/2018,Rua Flor-de-fogo,65
339574,380000,54.78,-19.8797704,-43.9204742,2,1,1,2,100.94,358.05,leste,Cidade Nova,12/08/2018,Rua Walace,269
352808,380000,100,-19.941403,-43.915582,3,2,1,1,103.53,250,centro-sul,Serra,12/08/2018,Rua Capelinha,183
3244848,429000,125,-19.8713793,-43.922402,3,2,1,1,108,450,nordeste,Fernão Dias,12/08/2018,Rua Aiuruoca,25
3240884,440000,180,-19.9164148,-43.9246763,3,3,1,2,159,300,leste,Sagrada Família,12/08/2018,Rua Teixeira Soares,580
174880,465000,78,-19.886819,-43.931883,3,3,2,2,126.75,232,nordeste,Ipiranga,12/08/2018,Rua Seritinga,107
3249842,469000,148.7,-19.8972444,-43.9267904,2,3,1,3,187.75,250,leste,Sagrada Família,12/08/2018,Rua Itajubá,2225
1835060,470000,220,-19.881847,-43.920104,4,4,1,2,227.63,350,leste,Cidade Nova,12/08/2018,Rua Nelson,555
169084,689000,97,-19.9287114,-43.9649698,4,3,1,2,200,445,oeste,Prado,12/08/2018,Rua Cuiabá,977
137713,900000,224,-19.8831955,-43.9272834,4,2,1,3,142.12,516,leste,Cidade Nova,12/08/2018,Rua Flor-de-jequitibá,25
3230598,1390000,282,-19.93005,-43.967942,5,4,1,3,345,570,oeste,Prado,12/08/2018,Rua Atenas,128
3240265,550000,95,-19.9729522,-43.9682198,3,1,1,2,215,490,oeste,Buritis,12/08/2018,Rua Stella Hanriot,421
3252318,683000,202,-19.926664,-43.974797,4,3,1,3,130,324,oeste,Calafate,12/08/2018,Rua Pimentel Barbosa,75
3255046,188000,45,-19.9325778,-44.0233088,2,1,0,1,50,195,noroeste,Califórnia,12/08/2018,Rua Dois Mil Trezentos e Oitenta e Um,50
3257071,800000,211.39,-19.9802774,-43.9746319,4,4,2,2,284.04,600,oeste,Buritis,12/08/2018,Avenida Deputado Cristóvam Chiaradia,430
28132,737000,126,-19.9750891,-43.9670102,4,3,1,3,0,580,oeste,Buritis,12/08/2018,Rua Marco Aurélio de Miranda,225
180784,1400000,135,-19.9546787,-43.9368467,4,4,3,3,95.8,0,centro-sul,Sion,12/08/2018,Rua Peru,56
3253577,310069.43,38.36,-19.9240358,-43.9384257,1,1,1,1,1,234,centro-sul,Centro,12/08/2018,Rua Espírito Santo,1059
157463,170000,93,-19.8074338,-43.9347976,3,1,0,1,73.9,272,norte,Jaqueline,12/08/2018,Rua Izabel Raso,72
1630903,215000,65,-19.93751955,-43.95764775,2,1,0,0,0,280,oeste,Gutierrez,12/08/2018,Rua Almirante Alexandrino,664
1942479,515000,82.85,-19.9114635,-43.9323313,3,1,1,2,147.59,1000,leste,Floresta,12/08/2018,Rua Pouso Alegre,650
23189,750000,142,-19.9736636,-43.9675994,4,5,2,3,273,300,oeste,Buritis,12/08/2018,Rua Marco Aurélio de Miranda,316
3245429,365000,66.17,-19.9474231,-43.9851448,3,1,1,2,1,1,oeste,Salgado Filho,12/08/2018,Rua Campo Formoso,140
167617,125000,40,-19.886147,-43.933307,1,1,1,0,31.36,30,nordeste,Ipiranga,12/08/2018,Rua Ingá,293
341023,130000,54.98,-19.8457521,-43.8856785,2,1,0,1,0,124,nordeste,Jardim Vitória,12/08/2018,Rua dos Borges,1390
1657116,135000,47,-19.809275,-43.938032,2,1,0,1,28,160,norte,Juliana,12/08/2018,Rua José Luiz Azevedo,186
3238263,135000,42.54,-19.9456108,-44.0108273,2,1,0,1,0,145,noroeste,Califórnia,12/08/2018,Rua Nióbio,175
1625303,158000,49.52,-19.8222903,-43.9669077,2,1,0,1,63,164,venda-nova,São João Batista,12/08/2018,Rua Antônio Orlindo de Castro,361
220425,160000,56,-19.8224832,-43.9720356,2,1,0,0,0,120,pampulha,Santa Mônica,12/08/2018,Rua Ministro Oliveira Salazar,818
356871,169000,42,-19.8196855,-43.9430422,2,1,0,1,27,190,norte,Juliana,12/08/2018,Rua Acacio Costa Junior,711
165902,170000,55.19,-19.835878,-43.96804,2,1,0,1,0,120,pampulha,Santa Branca,12/08/2018,Avenida Martinica,530
353026,174000,43.13,-19.8330416,-43.9378291,2,1,0,1,0,100,norte,Floramar,12/08/2018,Rua Luiz Bondezan,180
359056,180000,50.41,-19.938649,-44.0187124,2,1,0,1,0,175,noroeste,Califórnia,12/08/2018,Rua Luiza Efigênia Silva,397
341293,184000,51,-19.8284841,-43.9388728,2,1,0,1,59.43,150,norte,Floramar,12/08/2018,Rua Alga Verde,22
3256197,185000,53,-19.8833365,-43.9584142,3,2,0,1,27.41,250,nordeste,Cachoeirinha,12/08/2018,Praça Bernardo da Veiga,50
352098,188000,65,-19.8407432,-43.8892516,3,1,0,1,0,150,nordeste,Acaiaca,12/08/2018,Rua João Lemos,530
3249814,190000,45,-19.8847676,-43.9584525,2,1,0,0,251,220,noroeste,Ermelinda,12/08/2018,Rua Francisco Castelnau,40
24294,192000,50,-19.9620149,-43.9880079,2,1,0,1,60,200,oeste,Betânia,12/08/2018,Rua das Canoas,555
49868,195000,60,-19.825554,-43.9534841,2,1,0,1,68.96,300,norte,Planalto,12/08/2018,Rua Francisco Augusto Rocha,106
1837458,195000,47,-19.9020084,-43.9196179,2,1,0,1,0,150,leste,Sagrada Família,12/08/2018,Rua Maria Martins Guimarães,1563
3237418,215000,55,-19.9622645,-43.9655979,3,1,0,1,27.37,280,oeste,Estoril,12/08/2018,Rua Paulo Piedade Campos,833
359060,220000,54,-19.989813,-43.990711,3,1,0,1,1.11,260,barreiro,Bonsucesso,12/08/2018,Rua José Diniz Melo,97
1671787,229000,57,-19.8727471,-43.9572818,3,1,0,1,74,225,pampulha,São Francisco,12/08/2018,Rua Alcobaça,139
14909,240000,69,-19.889888,-43.934986,3,2,1,1,66,220,nordeste,Silveira,12/08/2018,Rua Carlos Turner,411
339734,240000,60,-19.8460681,-43.9764442,2,1,0,1,292.5,160,pampulha,Jardim Atlântico,12/08/2018,Avenida Portugal,2857
351594,240000,100,-19.801882,-43.982875,2,1,0,1,0,200,venda-nova,Mantiqueira,12/08/2018,Rua José Félix Martins,575
353747,240000,100.85,-19.809049,-43.980815,2,1,0,1,76,200,venda-nova,Letícia,12/08/2018,Rua Emídio Furtado,460
357375,240000,54,-19.9555594,-43.9772052,3,1,0,1,63,223,oeste,Havaí,12/08/2018,Rua Maria Beatriz,1058
3240280,242000,65,-19.9144565,-43.9267666,2,1,0,1,0,150,leste,Floresta,12/08/2018,Rua Salinas,856
3246866,249900,70,-19.9604323,-43.9664699,2,1,0,2,80,280,oeste,Estoril,12/08/2018,Rua Mário Coutinho,601
3252690,250000,123,-19.9343371,-43.952636,4,1,0,0,88.78,104,centro-sul,Barro Preto,12/08/2018,Avenida do Contorno,10673
3254576,250000,82,-19.8326805,-43.9672157,2,1,0,2,89.4,198,pampulha,Santa Branca,12/08/2018,Rua Júlio Diniz,377
339547,260000,75,-19.9449114,-43.9645971,3,2,1,1,78.49,250,oeste,Grajaú,12/08/2018,Rua Marechal Jofre,237
340859,260000,78.69,-19.8835509,-43.9568455,3,1,0,1,677.26,303,noroeste,Nova Cachoeirinha,12/08/2018,Rua Frei Cipriano,133
1826045,260000,93.73,-19.8985233,-43.9950413,2,1,1,2,95.31,180,pampulha,Castelo,12/08/2018,Rua Leopoldo Campos Nunes,591
3235183,260000,98,-19.8867489,-44.002116,3,1,1,2,106,200,pampulha,Castelo,12/08/2018,Rua José Mendes de Carvalho,235
359457,269000,62.59,-19.8247225,-43.9810652,2,1,1,1,1,1,pampulha,Santa Mônica,12/08/2018,Rua dos Uiacás,337
359462,269000,62.59,-19.824987,-43.981719,3,1,1,1,1,1,pampulha,Santa Mônica,12/08/2018,Rua dos Uiacás,337
3245618,269000,100,-19.8693706,-43.9308741,2,2,0,1,85,220,nordeste,Ipiranga,12/08/2018,Rua Delegado Álvaro Loureiro,196
359460,270000,62.59,-19.8247851,-43.9811781,3,1,1,1,1,1,pampulha,Santa Mônica,12/08/2018,Rua dos Uiacás,337
2519064,270000,64,-19.892623,-43.944629,3,1,1,1,180,99,nordeste,Cachoeirinha,12/08/2018,Rua Nossa Senhora da Paz,140
2521270,270000,64,-19.892623,-43.944629,3,1,1,1,180,99,nordeste,Cachoeirinha,12/08/2018,Rua Nossa Senhora da Paz,140
2539670,270000,65,-19.9680256,-43.9687731,3,2,1,1,80,290,oeste,Buritis,12/08/2018,Rua Ernani Agricola,684
3237995,270000,62,-19.8967301,-43.9278742,2,2,0,1,99.88,500,leste,Cidade Nova,12/08/2018,Avenida Cristiano Machado,1837
136579,280000,75,-19.9794719,-43.9632484,3,2,1,1,95,355,oeste,Buritis,12/08/2018,Rua José Hemetério Andrade,485
340968,280000,63.53,-19.8911406,-43.9969796,3,1,1,1,62.78,140,pampulha,Castelo,12/08/2018,Rua Desembargador José Burnier,13
359051,280000,89,-19.9088588,-43.948896,2,2,0,1,800,270,noroeste,Bonfim,12/08/2018,Rua José Ildeu Gramiscelli,145
364925,280000,116,-19.8194902,-43.9468701,3,2,1,1,998.15,1,norte,Juliana,12/08/2018,Rua Tamarix,79
1672645,280000,60,-19.8741246,-43.9991019,2,1,1,2,85,150,pampulha,Castelo,12/08/2018,Rua Castelo de Ajuda,363
1841187,280000,60,-19.881367,-43.9305822,2,1,0,1,105.76,300,leste,Cidade Nova,12/08/2018,Rua Maura,1035
3244769,280000,63.97,-19.886278,-43.941468,2,1,0,1,74.37,250,nordeste,Cachoeirinha,12/08/2018,Rua Indianópolis,1108
166606,289000,100,-19.8526574,-43.9346615,2,2,0,1,82.2,300,norte,Guarani,12/08/2018,Rua Maria Madalena Esteves,206
352010,289000,136.28,-19.894737,-43.906132,3,2,0,1,69,50,leste,Boa Vista,12/08/2018,Rua Maria Francisca,142
