Imovel_ID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero,Unnamed: 17
1358714,145000.0,48.0,-19.8196133,-43.97229060000001,2,1,0,1,130.0,0.0,venda-nova,São João Batista,Rua Afonso Celso,10,194.0,
31288,165000.0,45.37,-19.9600781,-43.99248410000001,2,1,0,1,140.0,0.0,oeste,Betânia,None,194,,
3258144,180000.0,65.28,-19.8676365,-44.00862059999997,2,1,0,2,0.0,0.0,pampulha,Santa Terezinha,None,194,,
51228,205000.0,47.0,-19.9585046,-43.99102429999999,2,1,0,1,300.0,53.2,oeste,Betânia,None,194,,
3216144,218900.0,80.0,-19.891278699999997,-43.9376097,3,1,0,1,170.0,0.0,nordeste,Renascença,None,194,,
3259558,255000.0,60.0,-19.843511499999998,-43.95967540000004,3,1,0,2,0.0,265.0,pampulha,Itapoã,None,194,,
1467654,270000.0,82.0,-19.8288577,-43.969405,3,1,1,2,0.0,950.08,pampulha,Santa Mônica,None,194,,
131836,295000.0,63.87,-19.902794,-43.95937200000003,2,2,1,2,190.0,1.0,noroeste,Santo André,None,194,,
338913,300000.0,90.0,-19.9055483,-43.9414994,3,1,0,1,120.0,0.0,leste,Floresta,None,194,,
42917,309990.0,56.94,-19.965172,-43.9833635,2,1,1,2,0.0,0.0,oeste,Palmeiras,None,195,,
33968,315000.0,65.0,-19.9533285,-43.95218490000002,2,1,0,1,240.0,90.0,centro-sul,Vila Paris,None,195,,
42929,315990.0,56.94,-19.965172,-43.9833635,2,1,1,2,0.0,0.0,oeste,Palmeiras,None,195,,
42934,321990.0,56.94,-19.965172,-43.9833635,2,1,1,2,0.0,0.0,oeste,Palmeiras,None,195,,
3226613,330000.0,60.0,-19.974294699999998,-43.9722031,2,2,1,2,480.0,100.0,oeste,Estoril,Rua Tereza Mota Valadares,273,195.0,
3258789,330000.0,69.0,-19.928884,-43.91624999999999,3,1,0,1,350.0,0.0,leste,São Lucas,None,195,,
29960,450000.0,135.0,-19.8945671,-43.929434500000006,2,1,0,1,580.0,1500.0,nordeste,Silveira,Rua Juruá,790,195.0,
131831,450000.0,126.53,-19.903118,-43.95914399999998,2,2,1,2,190.0,0.0,noroeste,Santo André,None,195,,
127944,459000.0,83.0,-19.903268399999998,-43.92227800000001,3,1,1,2,300.0,0.0,leste,Sagrada Família,None,195,,
42949,474990.0,118.12,-19.965172,-43.9833635,2,1,1,3,0.0,0.0,oeste,Palmeiras,None,195,,
131819,500000.0,133.19,-19.903118,-43.95914399999998,2,2,1,2,190.0,0.0,noroeste,Santo André,None,195,,
158997,620000.0,98.0,-19.9437384,-43.95174910000003,3,3,1,2,1200.0,333.0,centro-sul,Luxemburgo,None,195,,
3252542,620000.0,170.0,-19.894042199999998,-43.930791,3,1,1,2,0.0,215.59,nordeste,Silveira,None,195,,
358750,1500000.0,216.0,-19.9423843,-43.91836910000001,4,4,2,4,600.0,0.0,centro-sul,Serra,None,196,,
367535,270000.0,60.0,-19.9596014,-43.9816027,3,2,1,1,256.2,79.38,oeste,Palmeiras,Rua Júlio de Castilho,1022,196.0,
3254616,718464.0,111.66,-19.9810788,-43.9764978,3,3,1,3,0.0,0.0,oeste,Estoril,Rua Rubens Caporali Ribeiro,839,196.0,
3254632,731014.0,111.66,-19.9810355,-43.97664229999998,3,3,1,3,0.0,0.0,oeste,Estoril,Rua Rubens Caporali Ribeiro,839,196.0,
3254628,768952.0,130.6,-19.978169,-43.976883999999984,4,3,1,3,0.0,0.0,oeste,Buritis,Rua Rubens Caporali Ribeiro,839,196.0,
3254630,794052.0,130.6,-19.978169,-43.976883999999984,4,3,1,3,0.0,0.0,oeste,Buritis,Rua Rubens Caporali Ribeiro,839,196.0,
143102,145000.0,48.56,-19.819685500000002,-43.943042200000036,2,1,0,1,180.0,24.95,norte,Juliana,None,196,,
1525812,165000.0,46.0,-19.959353699999998,-43.96610179999999,2,1,0,1,215.0,20.0,oeste,Estoril,None,196,,
1578318,194000.0,62.0,-19.965583,-43.99303900000001,3,1,0,1,180.0,60.0,oeste,Cinquentenário,None,196,,
62799,234900.0,61.51,-19.9488217,-43.973587899999984,2,1,0,2,0.0,0.0,oeste,Jardim América,None,196,,
62971,279900.0,94.77,-19.948793434948627,-43.973600668786624,2,1,0,2,0.0,0.0,oeste,Jardim América,None,196,,
336636,279900.0,94.8,-19.9489815,-43.97350879999999,2,1,0,2,0.0,0.0,oeste,Jardim América,None,196,,
3258772,279900.0,94.77,-19.948793434948627,-43.973600668786624,2,1,0,2,0.0,0.0,oeste,Jardim América,None,196,,
336637,289900.0,98.6,-19.9489815,-43.97350879999999,2,1,0,2,0.0,0.0,oeste,Jardim América,None,197,,
336638,289900.0,98.6,-19.94886,-43.97364300000004,2,1,0,2,0.0,0.0,oeste,Jardim América,None,197,,
1602420,289900.0,98.56,-19.9487530946093,-43.97364358413085,2,1,0,2,0.0,0.0,oeste,Jardim América,None,197,,
20517,567000.0,79.1,-19.909862,-43.92615599999999,3,3,1,2,600.0,200.0,leste,Sagrada Família,None,197,,
20512,573000.0,78.05,-19.910135,-43.924843200000005,3,3,1,2,600.0,200.0,leste,Sagrada Família,None,197,,
20515,578000.0,79.05,-19.909862,-43.92615599999999,3,3,1,2,600.0,200.0,leste,Sagrada Família,None,197,,
356705,270000.0,80.0,-19.9605987,-43.96738370000003,3,2,0,1,280.0,85.79,oeste,Havaí,Rua Mário Coutinho,521,197.0,
180572,520000.0,108.0,-19.9757732,-43.9641914,3,2,1,2,300.0,0.0,oeste,Buritis,Rua Jandiatuba,32,197.0,
3254615,1085536.0,228.3,-19.9808781,-43.97705410000003,3,2,1,4,0.0,0.0,oeste,Estoril,Rua Rubens Caporali Ribeiro,839,197.0,
190356,185000.0,50.0,-19.821462300000004,-43.957207400000016,2,1,0,1,0.0,68.0,venda-nova,Venda Nova,Rua José Costa,200,197.0,
356753,499000.0,110.0,-19.978509,-43.97777529999996,3,4,1,3,470.0,0.0,oeste,Buritis,Rua Sílvio Menicucci,157,197.0,
3265310,850000.0,89.41,-19.923647100000004,-43.95223899999996,3,2,1,3,864.75,218.19,centro-sul,Santo Agostinho,Rua Paracatu,705,197.0,
180561,385000.0,100.0,-19.9673853,-43.97066289999998,3,3,1,2,480.0,114.0,oeste,Buritis,Rua Iracy Manata,167,197.0,
337436,230000.0,51.0,-19.9746397,-43.9647622,2,1,0,1,250.0,60.0,oeste,Buritis,Rua Juruena,135,197.0,
13193,510000.0,66.0,-19.9246408,-43.9602026,2,3,1,2,250.0,110.0,oeste,Prado,Rua Chapecó,165,198.0,
33590,210000.0,61.0,-19.8274778,-43.96604980000001,2,1,0,2,300.0,40.0,venda-nova,São João Batista,Rua Doutor Álvaro Camargos,1790,198.0,
356740,260000.0,60.0,-19.9622742,-43.96562360000002,3,2,0,1,380.0,26.6,oeste,Estoril,Rua Paulo Piedade Campos,457,198.0,
334275,435000.0,151.32,-19.8686362,-43.921323700000016,3,2,1,2,200.0,100.0,nordeste,São Paulo,Rua Perdigão,71,198.0,
8172,540000.0,170.0,-19.9446896,-43.91954799999996,4,3,2,2,250.0,135.0,centro-sul,Cruzeiro,Rua Muzambinho,333,198.0,
13705,1030000.0,236.0,-19.9746935,-43.96845029999997,4,3,1,3,450.0,0.0,oeste,Buritis,Rua Cônsul Walter,90,198.0,
3256542,250000.0,90.0,-19.919667999999998,-43.94220999999999,2,1,0,0,650.0,42.0,centro-sul,Centro,Rua dos Tamoios,570,198.0,
19137,135000.0,47.0,-19.8082299,-43.935181699999994,2,1,0,1,150.0,20.0,norte,Juliana,Rua Izabel Raso,72,198.0,
3238650,140000.0,44.18,-19.9388845,-44.023391499999995,2,1,0,1,0.0,0.0,noroeste,Camargos,Rua Padre Tiago de Almeida,66,198.0,
1589860,150000.0,45.0,-19.78894,-43.984464,2,1,0,0,0.0,0.0,venda-nova,Venda Nova,Rua Maria Rosa da Silva,854,198.0,
3265550,160000.0,50.0,-19.799247100000002,-43.969489100000025,2,1,0,1,123.0,0.0,venda-nova,Europa,Rua Bristol,91,198.0,
816546,165000.0,59.46,-19.797191899999998,-43.95218060000002,2,1,0,1,120.0,0.0,venda-nova,Serra Verde (venda Nova),Rua Professora Mírian Silvestre,20,198.0,
1589746,169000.0,45.0,-19.78894,-43.984464,2,1,0,1,0.0,0.0,venda-nova,Venda Nova,Rua Maria Rosa da Silva,854,198.0,
1589863,169000.0,45.0,-19.78894,-43.984464,2,1,0,1,0.0,0.0,venda-nova,Venda Nova,Rua Maria Rosa da Silva,854,198.0,
344597,190000.0,55.0,-19.8300725,-43.9448122,2,1,0,1,0.0,0.0,norte,Planalto,Rua Senador Campos Vergueiro,309,199.0,
3263001,190000.0,80.0,-19.78894,-43.984464,2,1,0,1,0.0,0.0,venda-nova,Venda Nova,Rua Maria Rosa da Silva,854,199.0,
131015,205000.0,44.0,-19.9918371,-44.00442399999997,2,1,0,1,0.0,0.0,barreiro,Milionários,Rua Nascimento,257,199.0,
3264978,215000.0,72.0,-19.861103600000003,-43.936509099999974,3,2,1,1,0.0,50.0,pampulha,Jaraguá,Rua Adauto Feitosa,129,199.0,
355428,220000.0,44.0,-19.8312115,-43.945307800000016,2,0,0,1,0.0,0.0,norte,Planalto,Rua Osório Duque Estrada - Lado Par,560,199.0,
3246714,220000.0,57.6,-19.8084342,-43.9394863,2,1,1,3,0.0,0.0,norte,Juliana,Rua Sálvia,1000,199.0,
19035,230000.0,66.89,-19.88492,-43.94487190000001,2,1,0,1,160.0,0.0,nordeste,Cachoeirinha,Rua Cônego Santana,1044,199.0,
3252213,234500.0,37.56,-19.86083,-43.939422000000036,1,1,1,1,0.0,0.0,pampulha,Dona Clara,Rua Bento Mendes Castanheira,40,199.0,
1786624,240000.0,45.53,-19.9595993,-43.98544200000004,2,1,0,1,0.0,0.0,oeste,Betânia,Rua das Mangueiras,40,199.0,
21457,245000.0,68.31,-19.973513600000004,-43.97882529999998,3,1,0,1,200.0,43.33,oeste,Betânia,Avenida Dom João Vi,551,199.0,
3257736,250000.0,75.0,-19.831855800000003,-43.9802497,3,2,1,1,0.0,0.0,venda-nova,São João Batista,Rua dos Comanches,622,199.0,
3216323,260000.0,48.0,-19.9827876,-44.010905500000035,3,1,0,1,120.0,0.0,barreiro,Santa Helena (barreiro),Rua Ana Hilbert,90,200.0,
3257727,260000.0,75.0,-19.831855800000003,-43.9802497,3,21,1,2,0.0,0.0,venda-nova,São João Batista,Rua dos Comanches,622,200.0,
3257737,260000.0,75.0,-19.831855800000003,-43.9802497,3,21,1,2,0.0,0.0,venda-nova,São João Batista,Rua dos Comanches,622,200.0,
478497,279900.0,99.97,-19.948562,-43.98193889999999,3,1,0,1,170.0,0.0,oeste,Salgado Filho,Rua Guiricema,251,200.0,
3242708,280000.0,70.0,-19.938095899999997,-43.97540720000001,3,1,0,1,260.0,0.0,oeste,Nova Suíssa,Rua Gama Cerqueira,22,200.0,
180550,300000.0,50.0,-19.9766594,-43.9733526,1,1,0,2,270.0,99.81,oeste,Buritis,Avenida Professor Mário Werneck,2929,200.0,
3255638,320000.0,80.0,-19.842354999999998,-43.92748699999999,3,2,1,2,0.0,0.0,norte,Guarani,Rua Carimbé,46,200.0,
3255647,320000.0,80.0,-19.842354999999998,-43.92748699999999,3,2,1,2,0.0,0.0,norte,Guarani,Rua Carimbé,46,200.0,
181541,345000.0,80.0,-19.9222438,-43.98535950000002,3,2,1,2,180.0,0.0,noroeste,Padre Eustáquio,Avenida dos Esportes,480,200.0,
356688,350000.0,72.0,-19.960956600000003,-43.972990900000006,3,2,1,2,0.0,0.0,oeste,Havaí,Rua Barroso Neto,317,200.0,
1525360,350000.0,76.0,-19.8865996,-43.91897110000002,3,1,1,1,0.0,0.0,nordeste,União,Rua João das Chagas,333,200.0,
3238817,350000.0,67.88,-20.0055077,-44.0071711,3,2,1,2,0.0,0.0,barreiro,Cardoso,Rua Augusto Muniz,255,200.0,
3257726,360000.0,110.0,-19.831855800000003,-43.9802497,3,2,1,2,0.0,0.0,venda-nova,São João Batista,Rua dos Comanches,622,200.0,
3257739,360000.0,150.0,-19.831855800000003,-43.9802497,3,3,1,3,0.0,0.0,venda-nova,São João Batista,Rua dos Comanches,622,201.0,
3257740,360000.0,150.0,-19.831855800000003,-43.9802497,3,3,1,2,0.0,0.0,venda-nova,São João Batista,Rua dos Comanches,622,201.0,
356690,367500.0,72.0,-19.9611627,-43.97275020000001,3,2,1,2,0.0,0.0,oeste,Havaí,Rua Barroso Neto,317,201.0,
356692,367500.0,72.0,-19.9611658,-43.97275459999997,3,2,1,2,0.0,0.0,oeste,Havaí,Rua Barroso Neto,317,201.0,
356461,370000.0,80.0,-19.9748935,-43.96406379999996,3,2,1,6,300.0,0.0,oeste,Estoril,Rua Aripuana,121,201.0,
3242219,376000.0,80.0,-19.9646579,-43.9722653,3,2,1,2,0.0,0.0,oeste,Estrela Dalva,Praça Antônio Mascarenhas Ferreira,90,201.0,
356695,378000.0,72.0,-19.960956600000003,-43.972990900000006,3,2,1,2,0.0,0.0,oeste,Havaí,Rua Barroso Neto,317,201.0,
356693,378200.0,72.0,-19.9611658,-43.97275459999997,3,2,1,4,0.0,0.0,oeste,Havaí,Rua Barroso Neto,317,201.0,
356696,381500.0,72.0,-19.9611658,-43.97275459999997,3,2,1,2,0.0,0.0,oeste,Havaí,Rua Barroso Neto,317,201.0,
3261552,385000.0,110.0,-19.8394543,-43.9748449,3,2,1,1,0.0,93.0,pampulha,Santa Amélia,Rua Alair Marques Rodrigues,683,201.0,
356697,392500.0,72.0,-19.9611658,-43.97275459999997,3,2,1,2,0.0,0.0,oeste,Havaí,Rua Barroso Neto,317,201.0,
1942971,395000.0,100.0,-19.918636499999998,-43.986719799999996,3,1,1,2,400.0,0.0,noroeste,Padre Eustáquio,Rua Alsácia,80,201.0,
356698,396000.0,72.0,-19.9611658,-43.97275459999997,3,2,1,2,0.0,0.0,oeste,Havaí,Rua Barroso Neto,317,201.0,
284011,400000.0,100.0,-19.9738884,-43.97202659999999,3,1,1,3,0.0,0.0,oeste,Buritis,Rua Tereza Mota Valadares,664,201.0,
367389,400000.0,90.0,-19.892097,-43.99496499999998,3,1,1,2,0.0,0.0,pampulha,Castelo,Rua Cecília Fonseca Coutinho,21,201.0,
1284743,409000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,201.0,
151063,420000.0,58.0,-19.979956,-43.97535629999999,2,1,1,2,0.0,0.0,oeste,Buritis,Rua Geraldo Lúcio Vasconcelos,703,201.0,
3255663,420000.0,160.0,-19.842354999999998,-43.92748699999999,0,2,1,4,0.0,0.0,norte,Guarani,Rua Carimbé,46,201.0,
1295082,425000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1116360,426000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1117393,426000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
2106743,426000.0,74.97,-19.9722848,-43.97630830000003,3,2,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,170,202.0,
1117395,427000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,3,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1295080,427000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1295081,427000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1117398,428000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1295083,428000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1295084,428000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1296260,428000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
2187519,428000.0,74.97,-19.9722848,-43.97630830000003,3,2,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,170,202.0,
1296263,430000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1118400,432000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1118401,432000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1117401,433000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1295079,435000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1117394,439000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
1295078,439000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,202.0,
2164155,439000.0,75.0,-19.9722848,-43.97630830000003,3,2,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,170,202.0,
1117396,444000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,203.0,
1295085,445000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,203.0,
1117399,446000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,203.0,
1117400,446000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,203.0,
1296261,454000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,203.0,
1296262,454000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,203.0,
3235481,460000.0,140.0,-19.8682745,-43.98550840000002,3,1,1,2,0.0,60.0,pampulha,Ouro Preto,Avenida Fleming,871,203.0,
356682,469700.0,146.14,-19.9611627,-43.97275020000001,3,2,1,3,0.0,0.0,oeste,Havaí,Rua Barroso Neto,317,203.0,
353859,480000.0,80.0,-19.993702399999997,-44.02015560000001,3,2,1,3,200.0,0.0,barreiro,Novo Diamante,Rua Antônio Araújo Penido,376,203.0,
3216735,480000.0,80.0,-19.8233238,-43.945472,3,2,1,2,0.0,0.0,norte,Vila Cloris,Rua das Tangerinas,631,203.0,
343705,486042.9,79.81,-19.9755233,-43.977439900000036,2,1,1,2,0.0,0.0,oeste,Buritis,Avenida Aggeo Pio Sobrinho,141,203.0,
351687,510000.0,83.29,-19.937912899999997,-43.97736350000002,3,2,1,2,0.0,0.0,oeste,Nova Suíssa,Rua Lindolfo de Azevedo,698,203.0,
1118399,518000.0,74.97,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,203.0,
2802364,530000.0,85.0,-19.9418692,-43.96869779999997,3,2,0,2,250.0,0.0,oeste,Nova Granada,Rua Industrial José Costa,234,203.0,
3242772,530000.0,140.0,-19.9364137,-43.95867350000003,4,3,1,1,1063.0,0.0,oeste,Gutierrez,Rua Marechal Hermes,340,203.0,
13192,549000.0,66.0,-19.9250609,-43.960214399999984,2,3,1,2,250.0,110.0,oeste,Prado,Rua Chapecó,165,204.0,
38769,550000.0,84.76,-19.936150899999998,-43.97493050000003,3,1,1,2,0.0,0.0,oeste,Nova Suíssa,Rua Açucenas,157,204.0,
38802,550000.0,84.76,-19.9358267,-43.97492090000003,3,1,1,2,0.0,0.0,oeste,Nova Suíssa,Rua Açucenas,157,204.0,
356553,570000.0,91.0,-19.939101,-43.97476460000002,3,3,1,2,0.0,0.0,oeste,Nova Suíssa,Rua Gama Cerqueira,556,204.0,
170683,580000.0,85.0,-19.9658712,-43.9645018,3,3,1,2,0.0,0.0,oeste,Estoril,Rua Paulo Piedade Campos,15,204.0,
1468811,580000.0,144.0,-19.977689,-43.97036460000004,2,2,1,2,0.0,0.0,oeste,Buritis,Rua José Amaury Ferrara,190,204.0,
3255543,580000.0,125.0,-19.9476834,-43.923650599999974,3,2,1,1,0.0,0.0,centro-sul,Cruzeiro,Rua Jornalista Jair Silva,401,204.0,
354263,590000.0,208.0,-19.880489100000002,-43.923594699999974,3,2,1,2,0.0,0.0,nordeste,União,Rua Lorca,59,204.0,
1293786,598000.0,149.94,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,204.0,
1293787,598000.0,149.94,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,204.0,
360931,601672.0,41.76,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,204.0,
2205830,607000.0,149.94,-19.9722848,-43.97630830000003,3,3,1,3,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,170,204.0,
2219495,607000.0,149.94,-19.9722848,-43.97630830000003,3,3,1,3,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,170,204.0,
343706,611436.0,105.42,-19.9755233,-43.977439900000036,3,1,1,2,0.0,0.0,oeste,Buritis,Avenida Aggeo Pio Sobrinho,141,204.0,
1118366,620000.0,149.94,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,204.0,
343704,620040.0,103.34,-19.975514,-43.97745580000003,3,1,1,2,0.0,0.0,oeste,Buritis,Avenida Aggeo Pio Sobrinho,141,204.0,
337160,621920.0,158.02,-19.8975063,-43.89446340000001,3,2,1,2,0.0,0.0,leste,São Geraldo,Rua Arapari,74,205.0,
56579,629000.0,100.3,-19.901064399999996,-43.93049020000001,4,3,1,2,0.0,0.0,leste,Sagrada Família,Rua Itacoatiara,177,205.0,
1285876,630000.0,149.94,-19.9722848,-43.97630830000003,3,1,1,2,0.0,0.0,oeste,Buritis,Rua Deputado Fábio Vasconcelos,158,205.0,
360888,639834.0,45.07,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360930,647636.0,44.95,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
361006,648166.0,41.76,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360940,649163.0,44.37,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
352771,650000.0,160.0,-19.975835999999997,-43.97045709999998,2,4,1,2,0.0,0.0,oeste,Buritis,Avenida Professor Mário Werneck,3342,205.0,
360849,652038.0,45.93,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360929,654836.0,45.45,-19.9268444,-43.95144779999998,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360960,657642.0,44.95,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360941,661005.0,45.18,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360944,664959.0,45.45,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360967,668159.0,44.95,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360852,671344.0,47.29,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360957,671573.0,45.18,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360972,671887.0,44.37,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360966,675588.0,45.45,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360878,679860.0,47.89,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360984,681762.0,44.37,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,205.0,
360973,684149.0,45.18,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,206.0,
337159,684320.0,158.05,-19.8975063,-43.89446340000001,3,2,1,2,0.0,0.0,leste,São Geraldo,Rua Arapari,74,206.0,
361001,688679.0,44.37,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,206.0,
360934,689415.0,47.85,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,206.0,
3262955,690000.0,200.0,-19.9761952,-43.99949649999997,3,2,1,5,0.0,95.0,barreiro,Milionários,Avenida Mannesmann,334,206.0,
360989,690675.0,44.95,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,206.0,
360985,694212.0,45.18,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,206.0,
360865,695904.0,49.02,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,206.0,
360877,697041.0,49.1,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,206.0,
360987,698360.0,45.45,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,206.0,
360952,700075.0,47.85,-19.927208399999998,-43.9514643,1,1,0,1,0.0,0.0,centro-sul,Santo Agostinho,Avenida Barbacena,500,206.0,
